InputStoryid,输入句子1,输入句子2,输入句子3,输入句子4,随机第五句话测验1,随机第五句话测验2,回答右端
1375cd8a-0967-465e-b190-b445d9f76bf5,家人去露营时，布里安娜苦苦抱怨。,这会毁了她的头发和指甲，而且没有电视。,然而，当她第一次品尝到S'MORE的时候，她却忘记了这些事情。,她吃着点心，望着巨大的星空发呆。,"布里安娜讨厌""s'mores""。",Brianna喜欢吃s'mores。,2
beb8a610-250a-4f87-98ec-0bd59bbd472e,谢伊在树林里徒步旅行。,然后她发现自己迷路了!,她尽量不慌不忙。,她重走一步，直到找到回营地的路。,几周后，Shay终于在树林里被发现。,谢伊感到无比的轻松。,2
7be7a3f9-49c3-4a62-8f7d-13c95a530452,西蒙食物中毒了,他回想了一下最近去过的所有餐厅。,他把这些场合和他一起吃饭的朋友都叫来了。,他的一个朋友告诉他，他也是食物中毒生病了。,他们找出了是哪家餐厅。,他们又去了同一家餐厅吃饭。,1
6bf5185c-501a-449b-bc7b-c096f66c18d7,阿诺德很怕鸟。,有一天，他在一次野餐。,远处有一只鸟在飞。,它落在了他的食物上。,阿诺德很平静，看到鸟儿很高兴。,阿诺德吓得尖叫起来!,2
3d4aa8d1-9c33-47db-91d8-91982635e8d3,基普很失望，没有雪。,他向父母抱怨说，没有它就不是圣诞节。,他们让他去睡觉。,基普一路跺着脚走到自己的房间，最终睡着了。,为了让基普振作起来，基普的父母带他去了佛罗里达。,基普梦见雪花。,2
5a4e4ff0-d972-4991-8f91-bcf4dae1288e,本森在学校被另一个男孩欺负。,本森开始为此失眠。,他终于把这件事告诉了学校的老师。,老师们找霸王谈问题。,他们称赞他。,恶霸被开除了。,2
069fe406-47af-4c57-ae9c-2ffea2a0f7ee,凯伦去上学了，留下了她的伙伴山姆。,萨姆很想念凯伦，但他有一个计划来解决这个问题。,在一个长长的周末，萨姆坐火车到北部去看望凯伦。,缺少了山姆的凯伦，也有了解决的计划。,她回家看萨姆，他们彼此都很想念对方!,她和山姆分手了，让他伤心欲绝。,1
efd324dd-68fd-4a7a-a860-8939f7f1e4c0,乔伊和他的朋友们一起露营。,他想生火烤棉花糖。,他在树林里找到了一些木棍和原木。,他用火柴点燃原木。,乔伊讨厌露营。,然后他烤了棉花糖。,2
0f277b11-2ac7-4769-b857-6055461ec558,戴安娜以打扫办公楼为生。,她洗厕所、擦地板。,周五的时候，她真的生病了，上班的时候恶心。,她今天不能请假。,她吃了一大堆午餐。,她在厕所里吐了。,2
1d846682-2dd7-422a-b77f-975ca683ed88,杰森的好朋友明年要在印度结婚了。,杰森决定，他想在婚礼前学习印地语。,他请了一个家教，每天练习说印地语。,当婚礼的日子到来时，Jason会说一口流利的印地语!,大家都对杰森变得会说双语印象深刻。,杰森的好友不以为然。,1
dce8a563-9c78-4ace-8ca1-3e1b6fd2b1b6,Todd和Ashley在约会,托德对阿什利很恼火。,他给了她沉默的待遇。,阿什利不高兴了。,她生气是因为托德不停地说话。,她决定也不和托德说话。,2
5df54bbd-457e-4c76-be01-e6ece9d8a254,我和我的朋友们被邀请参加大学里的一个聚会。,我们穿戴整齐，准备参加激动人心的活动。,我们都很兴奋，玩得很开心!,在晚会上，我们一直在跳舞。,我们讨厌聚会。,我们玩得很开心!,2
99d2fd49-f52a-4c24-89c7-3b346f4c5169,凯莉和她的朋友们决定举办一个烘焙派对。,姑娘们决定烤一些饼干。,他们烤了巧克力和燕麦饼干。,做完后他们用袋子包了起来。,他们把它们分发给所有的邻居。,他们把所有的汉堡包都给了路人。,1
0c375b3e-3b7c-4bd0-acdc-7d4e71b8dbf8,今天天气很冷。,雪下得非常大，已经下了好几个小时了。,兰辛的人们被困在家里，没有电。,暴风雪给这座城市带来了三尺厚的积雪。,学校比平时开放的时间更长。,学校被取消了。,2
c56e19f8-ebcb-4986-b474-ddd42dbbdfee,拉里和他父亲一起打高尔夫。,拉里之前喝了咖啡，感觉真的很有活力。,他第一次挥杆时就尽最大努力击球。,拉里有一个洞！,拉里对自己的分数很生气。,拉里很兴奋，因为他第一次进了一个洞。,2
6e85099b-6686-4fca-a81a-bbf17f40c09e,糖果醒来后很兴奋，因为今天是她的生日。,可是整整一天过去了，没有人给她送礼。,她开始感到郁闷，以为大家都忘了。,后来，她饿了，就往厨房走，但又停了下来。,她不想因为郁闷而暴饮暴食。,她很高兴没有人送她礼物。,1
103b8bac-e6b4-4682-a040-5090410685d1,最近，我对自己的工作很不满意。,我决定四处寻找新的，这样我就会很开心。,我申请了很多不同的地方。,有一个地方给我回电话，我就去面试了。,我决定去跑步。,我去面试，很高兴得到这份工作。,2
930c9d40-894e-49ec-ab5e-e99632fc7136,林赛真的想要一双新鞋。,鞋子很贵。,她决定把钱存起来。,几周后，她可以拿到鞋子了。,她把钱花在了出去吃饭上。,她买了鞋子，很喜欢。,2
bf5a0b2e-43fa-4e0d-957f-7beff5009909,奥拉为了加入联谊会，一直不敢洗澡。,她无法想象一个星期没有干净的水!,然后她想到了一个漏洞。,他们没有说过奥拉不能洗澡!,奥拉洗了个澡。,欧拉洗了个澡。,1
5830252c-4cd8-4df2-a3d2-ffc46a1391cd,艾莉森25岁生日那天，家人带她去玩宾果。,她从来没有玩过，很紧张。,他们教她怎么玩后，她很兴奋地开始了。,在第四场比赛中，她得到了一个宾果。,艾利森计划今后再次支付宾果。,艾莉森认为宾果很无聊。,1
261f4708-683f-4aba-8fa5-5b267ebeef0c,尼亚想看看市中心的游行。,她赶上了三辆公交车。,然后，她坐上了地铁。,她及时赶到了市区。,尼雅完全错过了游行。,能够观看阅兵式，妮雅很兴奋。,2
1d503d1e-84cf-4461-86f0-948a27c9330c,汤姆买了一个新工厂。,他把它放在床边。,植物停止了生长。,他的母亲说，它需要阳光。,于是，汤姆把植物搬到了窗边。,汤姆关上窗户，尽量遮挡阳光。,1
148092ae-3c1b-449f-9901-8057f5dd76c3,于达维什是德州游骑兵队的投手。,最近两个赛季，他一直在受伤。,据报道，他终于健康了，能打球了。,游侠球迷希望他能成为他们投手的领袖。,游侠球迷希望他离开。,游侠的球迷都在期待他的回归。,2
aacd1de8-0707-4870-a2b8-2fb9fa0b484c,艾利收到了一份两周后到期的作业。,她立即读完任务。,她制定了一个时间表，并将其分解为每天的任务。,她在预定的日子里完成了任务。,艾弗里辍学了。,艾莉提前完成了她的项目。,2
42736ec0-16cb-4e19-9404-d48ca24d08f2,一天下午，切斯特决定去商场。,他并不打算买什么，只是想到处走走。,然而，他看到一件非常漂亮的衬衫在出售。,切斯特买衬衫是因为价格太优惠了。,切斯特立刻把买来的衬衫扔掉。,切斯特对他买的衬衫非常满意。,2
5e7c3657-d66c-4d1a-aba3-8ce8fb109538,吉娜意识到她需要去做她的报告。,她浪费了一整天的时间，只剩下一个人完成了。,她坐下来，开始工作。,她妈妈要她洗碗。,吉娜希望自己没有浪费今天的时间。,吉娜很高兴自己浪费了一天的时间。,1
7abd6e73-645c-4ab4-a63d-2a232eea4d1d,周二是我公寓的洗衣日。,最近几个周二我们都太忙了。,现在我们几乎没有干净的衣服了。,我穿得傻乎乎的，还是有股臭味。,我所有的衣服都很香。,我现在就去洗衣服。,2
e4724aa4-c974-43b9-902b-9e0a50e21465,外面的夏日，天气很好。,鲍勃决定去公园散步。,鲍勃沿着小路边走边欣赏风景。,他在地上发现了一张二十元的钞票。,他很高兴。,他很失望。,1
6e61a007-5fa7-4275-b45c-9a2d7a8ad2a8,梅根和斯科特想看他们最喜欢的乐队在音乐会上表演。,门票在网上发售，服务器非常繁忙。,梅根和斯科特正在努力买票。,就在演唱会几乎售罄的时候，梅根找到了两张票。,他们松了一口气。,他们很失望。,1
1bbba135-3f42-4f1b-9bb4-6fcc69df64f0,约翰刚高中毕业，就要上大学了。,他妈妈帮他收拾好所有的东西，他就开车走了。,到了那里，他就去看看自己的宿舍。,他的新室友也在那里，他们一拍即合。,他们在校园里走来走去，被邀请参加一个聚会。,他以为大学会很惨。,1
50e7e0b7-5c28-462d-8bd6-3bdfecf1f40f,成龙已经是一个长跑爱好者，很多年了。,尽管她的iPod非常饱满，但她对音乐产生了厌倦。,她的一个跑友推荐了一本有声书。,她把新发行的产品装到iPod里。,她一边跑一边听书。,她很庆幸自己对音乐永远不会感到厌倦。,1
0edacb01-c9c8-4f8e-bf3f-f43518f03213,阿里的朋友们敢让她在当地的鬼屋里过夜。,艾丽暂时同意了。,她从房子的窗户爬了进去。,然后她拿着毯子依偎在角落里。,她持续了一整夜。,她打开炉子，给自己做晚饭。,1
106fb699-7469-4d23-a582-29d7ae7b2898,萨姆开着远光灯到处跑。,他的一个大灯坏了，他觉得这样比较安全。,他昨晚被拦下了,警察给了他一张罚单，让他去解决。,山姆没有车。,萨姆很不高兴。,2
9fdef8c0-2910-4eb7-8f79-979dea4b7aa1,扬厌倦了冬天和寒冷的天气。,她看到一则广告，广告中的汽车很适合旅行。,她买了车，在地图上规划了行程。,她开车走遍了整个佛罗里达州。,冬季是滑雪者最多的季节。,等她回到家时，由于春天的缘故，天气已经变得暖和起来。,2
c761de18-82df-47ad-a7ba-1e97533a2406,尼尔刚到伊朗。,他醉心于城市和乡村。,他觉得山是那么的美丽。,语言和人也很精彩。,他很高兴能在伊朗。,"他马上离开了..,",1
1ee61f07-0a66-4d41-86a8-26a30660d3f7,安德鲁已经单身多年了。,虽然他想要一个女朋友，但他不知道如何接近任何人。,最后朋友给安德鲁介绍了一位漂亮的小姐。,安德鲁约她出去约会。,女孩答应了安德鲁。,女孩歇斯底里地哭了起来。,1
b90a2af2-8141-466c-bce3-d0b8c599cfc1,艾米的航班要晚点了。,她匆匆通过机场安检。,她能从大门附近的喇叭里听到自己的名字。,她以最快的速度奔跑着，招呼着烦躁的空姐。,随后，艾米离开飞机，开车回家。,她及时登上了飞机。,2
1a4ca91d-6bae-4a04-b605-b9a645099621,保罗觉得自己很勇敢，所以他想参军。,军方说他身体虚弱，不能参加。,保罗不死心，所以他就想加入海军。,海军拒绝他是因为保罗不会游泳。,保罗非常沮丧。,保罗对他的结果非常满意。,1
419324ac-9daa-4b86-ac21-482b3bcef5ca,猫在空荡荡的仓库里追赶着老鼠。,吓得跑了起来，老鼠以最快的速度移动。,较大的猫科动物一直紧随其后。,它被吓坏了。,老鼠逃走了。,猫咪决定躺下睡一觉。,1
3ab12b02-0972-4e68-98a2-72bcab9257a8,尼尔飞到了俄罗斯。,在那里，他参观了旅游景点，看到了友好的当地人。,他发现，俄罗斯是五彩缤纷、充满活力的。,它也有着伟大而丰富的历史。,尼尔觉得这次旅行很刺激。,尼尔觉得这次旅行很无聊。,1
043877dc-d64a-4868-9600-72d27c0f8aca,玛丽是做蜡烛的。,她把这个作为一种爱好。,玛丽拿了一个给她的朋友作为礼物。,大家都很喜欢这些蜡烛，都要求买一根。,玛丽非常高兴。,玛丽觉得自己不受重视。,1
091644b8-fd23-4acf-a3b4-e244669f7f45,那是夏天，吉娜和她的妹妹很无聊。,他们决定看音乐录像。,有音乐视频频道或黑色娱乐频道。,他们选择看黑色娱乐频道。,吉娜和她的妹妹一起度过了一段美好的时光。,吉娜不喜欢和姐姐相处。,1
c00cac38-57df-49de-95fa-bdf5e94f52ea,我真的很兴奋，我要去海边了。,我一定要把所有的东西都收拾到车上去。,我开车去那里，穿上泳裤。,当我从更衣室出来的时候，开始下雨了。,我去游泳，享受阳光。,我的计划被破坏了，我回家了。,2
0d70ad27-5468-4aa8-b375-c0a273f73bab,阿诺德害怕猫。,他觉得所有的人都很诡异。,有一天，他去女友家做客。,他的女朋友有一只猫。,阿诺很喜欢女友的猫。,阿诺德甩了他的女朋友。,2
add7d561-802c-4697-8280-484420ad3d80,Leah是一名全职大学生，想找一份兼职工作。,Leah在Craigslist上搜索并找到了一个入门级的职位。,利亚申请，第二天就接到面试的电话。,利亚去面试，表现非常好。,莉亚被解雇了。,莉亚得到了这份工作。,2
4615d59f-be35-4bb8-8990-988e2f16ade7,鲍勃开车从德克萨斯到佛罗里达。,他拒绝在酒店停留休息。,开了十五个小时的车，他累了。,他开始睡着了。,鲍勃觉得自己非常有活力。,鲍勃决定在附近的一家酒店过夜。,2
f5e38006-7951-497d-812b-a272e2ba5780,我得到了我的演唱会门票。,我开车去了芝加哥,我简直不敢相信我看到的是一个披头士。,我在台前30排的位置。,当披头士出现在聚光灯下时，我欢呼雀跃。,我开始不受控制地恐惧和害怕地颤抖起来。,1
5828f905-bd2a-4c27-9c05-7f6a6e16fe0d,当时是夏天。,而且杰夫的房间非常热。,他看到深色的百叶窗广告是为了阻挡热量。,而他认为这样做会有明显的改变。,乔喜欢百叶窗让温暖和光线进来。,当乔装上新的百叶窗时，他很高兴。,2
6b1c8d84-ad44-4247-ab03-dcf4c6bbbc82,乔伊的叔叔给他看了一块大理石。,他打趣乔伊，说这是他的玻璃眼。,后来，乔伊和朋友们一起玩弹珠。,一个男孩说他的大理石是猫眼。,乔伊知道每个人都只是在取笑他。,乔伊拿着他的棒球回家了。,1
c82c141a-27e9-4a5f-9b3e-c1ae1f33ace5,杰弗里斯的遥控器没电了。,它完全停止了工作。,他需要更换他们。,于是他又去商店买了一些。,他这次一定要买充电电池。,他确保所有的账单都按时支付。,1
603fff0a-05d0-48f5-84c1-550fc754256b,我一直希望能一次骑车三十公里。,现在我一次只能骑车二十多公里。,我给自己找了一个自行车教练，他帮助我取得了进步。,我努力工作了几个月，吃了所有正确的食物。,现在，我可以骑车30英里。,我的体质太差了，连一英里都骑不了。,1
f934d116-c42c-4ec4-9b6c-d910999099c2,我的家人一直很喜欢露营，我就不太喜欢。,19岁那年夏天，是我最后一次露营。,先是我们的车坏了，我们在高温下被困了几个小时。,我做饭烫伤了手，掉进湖里被虫子吃了。,这是我一生中最棒的旅行。,我决定再也不去露营了。,2
